PeakID (cmd=annotatePeaks.pl ../chip_output/macs2_output/SRR21586222_summits.bed mm10 -gtf ../chip_output/tmp/mm10.ncbiRefSeq.gtf)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SRR21586222_peak_33179	chr4	141338177	141338177	+	9.55984	NA	Intergenic	Intergenic	18914	Gm13076	Gm13076	Gm13076			Gm13076			NA
SRR21586222_peak_41440	chr7	105744359	105744359	+	9.55984	NA	promoter-TSS (NM_020024.3)	-promoter-TSS (NM_020024.3)	16	XM_006507814.4	Taf10	NM_020024			Taf10			
SRR21586222_peak_1526	chr1	91250169	91250169	+	9.55984	NA	promoter-TSS (NM_001355761.1)	-promoter-TSS (NM_001355761.1)	-135	NM_001355762.1	Ube2f	XM_017322263			Ube2f			
SRR21586222_peak_13859	chr14	26488321	26488321	+	9.55984	NA	intron (XM_030248102.1, intron 1 of 19)	-intron (NM_001310445.1, intron 1 of 22)	-9334	XR_003951254.1	Gm24031	XR_003951254			Gm24031			
SRR21586222_peak_17331b	chr15	99474430	99474430	+	9.55862	NA	intron (NM_029236.2, intron 1 of 1)	-intron (NM_029236.2, intron 1 of 1)	300	NM_029236.2	Bcdin3d	NM_029236			Bcdin3d			
SRR21586222_peak_26193	chr2	104096856	104096856	+	9.55862	NA	promoter-TSS (XM_006498650.4)	-promoter-TSS (XM_006498650.4)	30	XM_006498650.4	Cd59a	XM_006498650			Cd59a			
SRR21586222_peak_44817a	chr8	124020645	124020645	+	9.55859	NA	promoter-TSS (NM_001029876.2)	-promoter-TSS (NM_001029876.2)	411	NM_001357315.1	Taf5l	NM_133966			Taf5l			
SRR21586222_peak_4910	chr10	81545324	81545324	+	9.55733	NA	promoter-TSS (NM_010301.4)	-promoter-TSS (NM_010301.4)	-162	NM_010301.4	Gna11	NM_010301			Gna11			
SRR21586222_peak_21894	chr18	20976923	20976923	+	9.55733	NA	intron (NM_026301.3, intron 2 of 5)	-intron (NM_001364973.1, intron 2 of 5)	15559	NM_001364973.1	Rnf125	NM_026301			Rnf125			
SRR21586222_peak_13718	chr14	20328762	20328762	+	9.55733	NA	exon (NM_027475.3, exon 11 of 14)	-exon (NM_027475.3, exon 11 of 14)	19359	NM_027475.3	Ecd	NM_027475			Ecd			
SRR21586222_peak_44002	chr8	87885270	87885270	+	9.55733	NA	intron (XM_030243879.1, intron 2 of 7)	-intron (NM_033327.2, intron 2 of 7)	7713	XM_030243877.1	Zfp423	XM_011248561			Zfp423			
SRR21586222_peak_32552	chr4	128737356	128737356	+	9.55733	NA	intron (XM_006503236.1, intron 1 of 6)	-intron (NM_001195083.1_2, intron 1 of 6)	-4560	XM_006503237.4	Phc2	XM_006503238			Phc2			
SRR21586222_peak_46472	chr9	73067310	73067310	+	9.55711	NA	intron (XM_006510780.4, intron 1 of 5)	-intron (NM_001301230.1, intron 2 of 6)	2856	XM_006510780.4	Rab27a	NM_023635			Rab27a			
SRR21586222_peak_38861	chr6	128430126	128430126	+	9.55711	NA	TTS (NM_010219.4)	-TTS (NM_010219.4)	-5199	XM_006505229.4	Itfg2	XM_006505230			Itfg2			
SRR21586222_peak_5970a	chr11	6778629	6778629	+	9.55439	NA	Intergenic	Intergenic	4616	Gm11977	Gm11977	Gm11977			Gm11977			NA
SRR21586222_peak_17366	chr15	100061497	100061497	+	9.55439	NA	intron (XM_011245632.3, intron 1 of 37)	-intron (NM_001159361.2, intron 1 of 37)	22833	NM_001159361.2	Dip2b	XM_011245632			Dip2b			
SRR21586222_peak_29087c	chr3	86011485	86011485	+	9.55439	NA	promoter-TSS (XM_011240135.3)	-promoter-TSS (XM_011240135.3)	-104	XM_011240135.3	Sh3d19	NM_001082414			Sh3d19			
SRR21586222_peak_4808	chr10	80292409	80292409	+	9.55439	NA	promoter-TSS (NM_001310726.1)	-promoter-TSS (NM_001310726.1)	-22	NM_009091.2	Rps15	NM_001310726			Rps15			
SRR21586222_peak_29128	chr3	87479330	87479330	+	9.55163	NA	intron (NM_001113238.1, intron 11 of 11)	-intron (NM_001113238.1, intron 11 of 11)	33313	NR_168327.1	Gm40085	NR_168327			Gm40085			
SRR21586222_peak_38147	chr6	92091852	92091852	+	9.55154	NA	promoter-TSS (NM_001347342.1)	-promoter-TSS (NM_001347342.1)	197	XM_006505902.2	Nr2c2	NM_001347342			Nr2c2			
SRR21586222_peak_43052	chr8	39117472	39117472	+	9.55154	NA	intron (XM_017313029.1, intron 6 of 10)	-intron (NM_001357304.1, intron 4 of 7)	71344	XM_017313029.1	Tusc3	NM_001357304			Tusc3			
SRR21586222_peak_13973	chr14	31018130	31018130	+	9.55154	NA	intron (NR_104298.1, intron 1 of 14)	-intron (NM_153547.6, intron 1 of 14)	1001	NM_153547.6	Gnl3	NR_104298			Gnl3			
SRR21586222_peak_18690b	chr16	48497138	48497138	+	9.54973	NA	intron (NM_010816.1, intron 9 of 26)	-intron (NM_010816.1, intron 9 of 26)	65901	NM_010816.1	Morc1	NM_010816			Morc1			
SRR21586222_peak_1483a	chr1	89133299	89133299	+	9.54835	NA	promoter-TSS (XM_006529975.4)	-promoter-TSS (XM_006529975.4)	-414	XM_006529975.4	Sh3bp4	XM_030243890			Sh3bp4			
SRR21586222_peak_42923	chr8	33660534	33660534	+	9.54723	NA	intron (NM_010344.4, intron 1 of 12)	-intron (NM_010344.4, intron 1 of 12)	7296	NM_010344.4	Gsr	NM_010344			Gsr			
SRR21586222_peak_19713c	chr17	23803550	23803550	+	9.54568	NA	promoter-TSS (XM_030250128.1)	-promoter-TSS (XM_030250128.1)	-105	XM_030250132.1	Srrm2	XM_017317712			Srrm2			
SRR21586222_peak_16774a	chr15	79347450	79347450	+	9.54513	NA	promoter-TSS (NM_001304831.1)	-promoter-TSS (NM_001304831.1)	-70	NM_010755.4	Maff	NM_001304830			Maff			
SRR21586222_peak_5393a	chr10	111539835	111539835	+	9.54513	NA	Intergenic	Intergenic	33549	NM_009344.3	Phlda1	NM_009344			Phlda1			
SRR21586222_peak_3845	chr10	33370603	33370603	+	9.54513	NA	intron (NM_029726.2, intron 21 of 37)	-intron (NM_029726.2, intron 21 of 37)	-41471	Gm29884	Gm29884	Gm29884			Gm29884			NA
SRR21586222_peak_35203c	chr5	94046534	94046534	+	9.54513	NA	intron (XM_030255005.1, intron 2 of 6)	-intron (XM_030255005.1, intron 2 of 6)	24011	NM_198667.2	Pramel37	NM_198667			Pramel37			
SRR21586222_peak_23904b	chr19	36887965	36887965	+	9.54513	NA	intron (XM_006527409.4, intron 23 of 25)	-intron (NM_001163635.1, intron 24 of 26)	31634	NM_028263.1	Fgfbp3	NM_028263			Fgfbp3			
SRR21586222_peak_3163b	chr1	189761803	189761803	+	9.54513	NA	promoter-TSS (XM_006497131.4)	-promoter-TSS (XM_006497131.4)	-773	XM_006497131.4	Ptpn14	XM_006497134			Ptpn14			
SRR21586222_peak_15835a	chr15	31601441	31601441	+	9.54304	NA	promoter-TSS (NM_001348035.1)	-promoter-TSS (NM_001348035.1)	98	NM_001348035.1	Cct5	NM_001348035			Cct5			
SRR21586222_peak_13631b	chr14	16038468	16038468	+	9.54304	NA	Intergenic	Intergenic	-1203	XR_383102.3	1700062C10Rik	XR_383102			1700062C10Rik			
SRR21586222_peak_25004a	chr2	29835494	29835494	+	9.54304	NA	intron (NM_026615.4, intron 2 of 4)	-intron (NM_026615.4, intron 2 of 4)	8105	NM_026615.4	Urm1	NM_026615			Urm1			
SRR21586222_peak_25522	chr2	59676811	59676811	+	9.54304	NA	intron (XM_006500036.4, intron 1 of 25)	-intron (NM_001290659.1, intron 1 of 25)	11623	XM_006500036.4	Tanc1	XM_017319205			Tanc1			
SRR21586222_peak_26583b	chr2	127792651	127792651	+	9.54304	NA	promoter-TSS (NM_001384135.1)	-promoter-TSS (NM_001384135.1)	-163	NM_001384135.1	Mtln	NM_001384135			Mtln			
SRR21586222_peak_13631c	chr14	16038672	16038672	+	9.54304	NA	Intergenic	Intergenic	-1407	XR_383102.3	1700062C10Rik	XR_383102			1700062C10Rik			
SRR21586222_peak_4683a	chr10	77178860	77178860	+	9.54304	NA	Intergenic	Intergenic	-12330	NM_009929.3	Col18a1	NM_001109991			Col18a1			
SRR21586222_peak_7325	chr11	69028955	69028955	+	9.54298	NA	promoter-TSS (XM_006534093.1)	-promoter-TSS (XM_006534093.1)	-87	XM_006534093.1	Ctc1	XM_006534093			Ctc1			
SRR21586222_peak_28025	chr3	7576069	7576069	+	9.54298	NA	exon (NM_001313888.1, exon 5 of 6)	-exon (NM_001313888.1, exon 5 of 6)	-36636	NR_168341.1	Gm16685	NR_168341			Gm16685			
SRR21586222_peak_14107b	chr14	36968912	36968912	+	9.5402	NA	promoter-TSS (NM_027045.1)	-promoter-TSS (NM_027045.1)	-71	XM_006519605.3	Ccser2	NM_001347502			Ccser2			
SRR21586222_peak_43002a	chr8	35865759	35865759	+	9.5402	NA	exon (NR_046181.1, exon 3 of 3)	-exon (NR_046181.1, exon 3 of 3)	17198	NR_046181.1	5430403N17Rik	NR_046181			5430403N17Rik			
SRR21586222_peak_15307	chr14	118180362	118180362	+	9.5402	NA	Intergenic	Intergenic	1767	Gm4674	Gm4674	Gm4674			Gm4674			NA
SRR21586222_peak_5931	chr11	6039404	6039404	+	9.5402	NA	intron (XM_030245501.1, intron 1 of 23)	-intron (NM_001174053.1, intron 1 of 19)	-10443	XM_017314241.2	Camk2b	XM_006514475			Camk2b			
SRR21586222_peak_3067	chr1	182282698	182282698	+	9.5402	NA	promoter-TSS (NM_001360783.1)	-promoter-TSS (NM_001360783.1)	103	NM_007853.5	Degs1	NM_007853			Degs1			
SRR21586222_peak_33734	chr4	155361553	155361553	+	9.5402	NA	promoter-TSS (NM_008860.3)	-promoter-TSS (NM_008860.3)	-125	NM_008860.3	Prkcz	XM_006538656			Prkcz			
SRR21586222_peak_35580b	chr5	113180438	113180438	+	9.5402	NA	intron (XM_030254503.1, intron 5 of 12)	-intron (NM_001375886.1, intron 5 of 12)	-17125	NM_172884.3	2900026A02Rik	NM_001375886			2900026A02Rik			
SRR21586222_peak_47999a	chrX	48305468	48305468	+	9.5402	NA	Intergenic	Intergenic	-20042	NR_045916.1	9530027J09Rik	NR_045916			9530027J09Rik			
SRR21586222_peak_25123b	chr2	31688636	31688636	+	9.5402	NA	promoter-TSS (NM_001112703.2)	-promoter-TSS (NM_001112703.2)	99	NM_001283046.1	Abl1	NM_001112703			Abl1			
SRR21586222_peak_48010	chrX	49356806	49356806	+	9.5402	NA	Intergenic	Intergenic	-11569	NR_167731.1	Gm14696	NR_167731			Gm14696			
SRR21586222_peak_26652	chr2	129696242	129696242	+	9.5402	NA	intron (NM_018863.4, intron 2 of 3)	-intron (NM_001286502.1, intron 2 of 3)	2416	NM_001286502.1	Pdyn	NM_001286502			Pdyn			
SRR21586222_peak_37901	chr6	82723486	82723486	+	9.53992	NA	Intergenic	Intergenic	8280	XR_003956455.1	Gm32480	XR_003956455			Gm32480			
SRR21586222_peak_16839a	chr15	80169493	80169493	+	9.53992	NA	Intergenic	Intergenic	-4158	XM_011245485.2	Mgat3	XM_011245485			Mgat3			
SRR21586222_peak_24025b	chr19	40894776	40894776	+	9.53944	NA	promoter-TSS (NM_028319.1)	-promoter-TSS (NM_028319.1)	-43	XM_011247360.2	Zfp518a	NM_028319			Zfp518a			
SRR21586222_peak_43203c	chr8	47974816	47974816	+	9.53535	NA	exon (XR_378953.3, exon 1 of 2)	-exon (XR_378953.3, exon 1 of 2)	765	XR_378953.3	Gm31984	XR_378953			Gm31984			
SRR21586222_peak_17278	chr15	98821537	98821537	+	9.53535	NA	intron (XM_011245520.1, intron 2 of 11)	-intron (NM_016781.2, intron 2 of 11)	9476	XM_011245520.1	Prkag1	XM_011245520			Prkag1			
SRR21586222_peak_21749b	chr18	12236555	12236555	+	9.53535	NA	promoter-TSS (NM_008720.2)	-promoter-TSS (NM_008720.2)	-49	XM_017317849.2	Npc1	XM_017317849			Npc1			
SRR21586222_peak_42524a	chr8	13105060	13105060	+	9.53535	NA	promoter-TSS (NM_001363448.1)	-promoter-TSS (NM_001363448.1)	283	NM_178708.3	Pcid2	XM_006508761			Pcid2			
SRR21586222_peak_3864	chr10	34200941	34200941	+	9.53535	NA	intron (XM_006512651.4, intron 1 of 5)	-intron (NM_172508.3, intron 1 of 5)	6222	XM_006512652.3	Dse	XM_006512651			Dse			
SRR21586222_peak_34944	chr5	74065879	74065879	+	9.53535	NA	exon (XM_006504268.4, exon 1 of 9)	-exon (XM_006504268.4, exon 1 of 9)	1358	XM_006504268.4	Usp46	NM_177561			Usp46			
SRR21586222_peak_10813b	chr12	102706993	102706993	+	9.53496	NA	Intergenic	Intergenic	-2124	NM_172584.3	Itpk1	NM_172584			Itpk1			
SRR21586222_peak_17018b	chr15	84186516	84186516	+	9.53414	NA	exon (NM_054088.3, exon 8 of 8)	-exon (NM_054088.3, exon 8 of 8)	-3283	Gm20369	Gm20369	Gm20369			Gm20369			NA
SRR21586222_peak_13291a	chr13	113850704	113850704	+	9.5339	NA	intron (XM_006517630.3, intron 1 of 3)	-intron (NM_172595.4, intron 1 of 4)	-11042	XM_011244655.3	Arl15	XM_011244655			Arl15			
SRR21586222_peak_41939a	chr7	127588437	127588437	+	9.5339	NA	promoter-TSS (NM_001360883.1)	-promoter-TSS (NM_001360883.1)	158	NM_001033040.3	Ccdc189	XR_003946468			Ccdc189			
SRR21586222_peak_407a	chr1	33555671	33555671	+	9.5331	NA	intron (XR_373246.4, intron 7 of 8)	-intron (NM_008922.2, intron 7 of 13)	-13222	XM_011238455.2	Prim2	XR_373247			Prim2			
SRR21586222_peak_27552	chr2	168214148	168214148	+	9.5331	NA	intron (NR_132310.1, intron 6 of 11)	-intron (NM_001310084.1, intron 6 of 7)	-7036	NM_001310088.1	Adnp	NM_009628			Adnp			
SRR21586222_peak_4154	chr10	49007558	49007558	+	9.5331	NA	Intergenic	Intergenic	155132	Gm3473	Gm3473	Gm3473			Gm3473			NA
SRR21586222_peak_3213	chr1	191906800	191906800	+	9.5331	NA	promoter-TSS (NM_009579.3_2)	-promoter-TSS (NM_009579.3_2)	19	NM_009579.3_2	Slc30a1	NM_009579.3_2			Slc30a1			
SRR21586222_peak_10840	chr12	104427081	104427081	+	9.5331	NA	Intergenic	Intergenic	-6850	XR_872954.2	Gm40562	XR_872954			Gm40562			
SRR21586222_peak_10226b	chr12	72917806	72917806	+	9.5331	NA	promoter-TSS (NM_029444.2)	-promoter-TSS (NM_029444.2)	-41	NM_029444.2	4930447C04Rik	XR_001780500			4930447C04Rik			
SRR21586222_peak_17242	chr15	97705723	97705723	+	9.5331	NA	promoter-TSS (NM_028003.2)	-promoter-TSS (NM_028003.2)	99	NM_028003.2	Rpap3	XM_030248783			Rpap3			
SRR21586222_peak_1243	chr1	77515082	77515082	+	9.5331	NA	promoter-TSS (NM_007936.3)	-promoter-TSS (NM_007936.3)	6	NM_007936.3	Epha4	NM_007936			Epha4			
SRR21586222_peak_47325	chr9	117163191	117163191	+	9.5331	NA	intron (XM_017313253.2, intron 1 of 12)	-intron (NM_001172121.1, intron 2 of 14)	31145	XR_871333.2	Gm39452	XR_871333			Gm39452			
SRR21586222_peak_21606	chr18	5820004	5820004	+	9.5331	NA	Intergenic	Intergenic	69872	XR_877167.1	Gm34740	XR_877166			Gm34740			
SRR21586222_peak_21082b	chr17	70892533	70892533	+	9.53217	NA	intron (XR_876933.3, intron 1 of 2)	-intron (XR_385732.4, intron 2 of 3)	16724	Gm9320	Gm9320	Gm9320			Gm9320			NA
SRR21586222_peak_177a	chr1	11501188	11501188	+	9.53217	NA	intron (XM_006495544.2, intron 1 of 12)	-intron (NM_001160369.2, intron 1 of 13)	-81894	XM_006495543.4	A830018L16Rik	NM_001160370			A830018L16Rik			
SRR21586222_peak_2449b	chr1	153093674	153093674	+	9.53083	NA	intron (XR_387163.4, intron 7 of 11)	-intron (NM_175460.3, intron 7 of 10)	39822	Gm17964	Gm17964	Gm17964			Gm17964			NA
SRR21586222_peak_9878a	chr12	51734817	51734817	+	9.52949	NA	intron (NM_001329699.1, intron 5 of 5)	-intron (NM_001329698.1, intron 5 of 5)	5524	Gm22663	Gm22663	Gm22663			Gm22663			NA
SRR21586222_peak_13828	chr14	25840590	25840590	+	9.52694	NA	Intergenic	Intergenic	-1537	XM_006518451.4	Anxa11	XM_006518451			Anxa11			
SRR21586222_peak_6899	chr11	53291893	53291893	+	9.52694	NA	intron (NM_008300.3, intron 2 of 18)	-intron (NM_008300.3, intron 2 of 18)	8586	NM_008300.3	Hspa4	NM_008300			Hspa4			
SRR21586222_peak_6103	chr11	12468132	12468132	+	9.52462	NA	Intergenic	Intergenic	-3110	XM_006514485.4	Cobl	XM_030245514			Cobl			
SRR21586222_peak_20421c	chr17	37192031	37192031	+	9.52111	NA	Intergenic	Intergenic	-1861	NM_023137.3_4	Ubd	NM_023137			Ubd			
SRR21586222_peak_25841b	chr2	77146630	77146630	+	9.52085	NA	intron (XR_003953673.1, intron 2 of 17)	-intron (NM_001025576.3, intron 2 of 23)	17152	XR_866495.1	Gm39861	XR_866495			Gm39861			
SRR21586222_peak_4639b	chr10	75873509	75873509	+	9.51967	NA	Intergenic	Intergenic	12599	XR_871836.3	Gm40697	XR_871836			Gm40697			
SRR21586222_peak_11470b	chr13	21833987	21833987	+	9.51827	NA	promoter-TSS (NM_178185.2)	-promoter-TSS (NM_178185.2)	244	NM_001110555.1	H4bc24	NM_001313878			H4bc24			
SRR21586222_peak_25418a	chr2	52070944	52070944	+	9.51717	NA	Intergenic	Intergenic	-1871	XM_011239136.2	Rif1	NM_001355414			Rif1			
SRR21586222_peak_805a	chr1	55027112	55027112	+	9.51543	NA	intron (XR_003947333.1, intron 1 of 11)	-intron (NM_031179.2, intron 1 of 24)	283	XM_030243736.1	Sf3b1	XM_030243736			Sf3b1			
SRR21586222_peak_884a	chr1	59423037	59423037	+	9.51543	NA	Intergenic	Intergenic	-4110	XR_865451.1	Gm33724	XR_001778934			Gm33724			
SRR21586222_peak_36690	chr5	147155046	147155046	+	9.51344	NA	Intergenic	Intergenic	-4254	XR_377210.2	Gm34994	XR_377210			Gm34994			
SRR21586222_peak_23054	chr18	84676729	84676729	+	9.51206	NA	intron (XM_030250570.1, intron 5 of 11)	-intron (NM_001289531.1, intron 4 of 10)	5330	NM_001289531.1	Cndp2	NM_001289531			Cndp2			
SRR21586222_peak_32618	chr4	129555652	129555652	+	9.51206	NA	exon (NM_001162432.1_2, exon 9 of 13)	-exon (NM_001162432.1_2, exon 9 of 13)	2159	NR_106199.1_2	Mir8119	NR_106199			Mir8119			
SRR21586222_peak_16882	chr15	81476768	81476768	+	9.51206	NA	TTS (NM_019712.3)	-TTS (NM_019712.3)	10452	NM_019712.3	Rbx1	NM_019712			Rbx1			
SRR21586222_peak_5062a	chr10	86338076	86338076	+	9.51206	NA	intron (XM_030245104.1, intron 6 of 6)	-intron (NM_001164495.1, intron 6 of 6)	37664	NM_011595.2	Timp3	NM_011595			Timp3			
SRR21586222_peak_40971b	chr7	80014187	80014187	+	9.51165	NA	Intergenic	Intergenic	-10627	NM_001146000.1	Zfp710	NM_001146000			Zfp710			
SRR21586222_peak_42760	chr8	24045321	24045321	+	9.51112	NA	exon (XR_003947521.1, exon 1 of 3)	-exon (XR_003947521.1, exon 1 of 3)	123	XR_003947521.1	Gm51564	XR_003947521			Gm51564			
SRR21586222_peak_15995	chr15	37262790	37262790	+	9.50968	NA	intron (XM_006520065.4, intron 1 of 9)	-intron (NM_026496.4, intron 1 of 15)	-29631	NR_155441.1	Gm16136	NR_155442			Gm16136			
SRR21586222_peak_33367	chr4	146514923	146514923	+	9.50968	NA	promoter-TSS (NM_001243139.1)	-promoter-TSS (NM_001243139.1)	3	NM_001243139.1	Zfp981	NM_001243138			Zfp981			
SRR21586222_peak_3055b	chr1	182103823	182103823	+	9.50512	NA	intron (XR_865805.2, intron 1 of 2)	-intron (XR_001779584.2, intron 2 of 3)	324	XR_865805.2	Gm39719	XR_865804			Gm39719			
SRR21586222_peak_31056	chr4	41157147	41157147	+	9.50512	NA	intron (NM_026275.4, intron 1 of 4)	-intron (NM_026275.4, intron 1 of 4)	21126	NM_026275.4	Ube2r2	NM_026275			Ube2r2			
SRR21586222_peak_9759a	chr12	40888450	40888450	+	9.50329	NA	Intergenic	Intergenic	-3836	Gm7239	Gm7239	Gm7239			Gm7239			NA
SRR21586222_peak_46455	chr9	72779151	72779151	+	9.50329	NA	exon (NR_166646.1, exon 1 of 3)	-exon (NR_166646.1, exon 1 of 3)	276	NR_166646.1	Gm27204	NR_166646			Gm27204			
SRR21586222_peak_42373a	chr8	3546231	3546231	+	9.50329	NA	Intergenic	Intergenic	-21767	NM_001024728.2	Rps23rg1	NM_001024728			Rps23rg1			
SRR21586222_peak_23387a	chr19	8871180	8871180	+	9.5021	NA	promoter-TSS (NM_001362044.1)	-promoter-TSS (NM_001362044.1)	-368	NM_001362044.1	Ubxn1	NM_001362044			Ubxn1			
SRR21586222_peak_31059a	chr4	41191605	41191605	+	9.5021	NA	exon (NM_026275.4, exon 5 of 5)	-exon (NM_026275.4, exon 5 of 5)	11528	XR_003955542.1	Gm22888	XR_003955542			Gm22888			
SRR21586222_peak_6371	chr11	22965688	22965688	+	9.50106	NA	intron (XM_006514563.4, intron 1 of 3)	-intron (NM_001361661.1, intron 1 of 2)	-6317	NM_011663.3	Zrsr1	NM_011663			Zrsr1			
SRR21586222_peak_13411	chr14	5962953	5962953	+	9.50106	NA	intron (XR_003950986.1, intron 1 of 2)	-intron (XR_003950986.1, intron 1 of 2)	-1266	XR_874204.2	Gm3248	XR_874205			Gm3248			
SRR21586222_peak_14863	chr14	73194577	73194577	+	9.50106	NA	TTS (NM_009029.3)	-TTS (NM_009029.3)	12274	NR_030459.1	Mir687	NR_030459			Mir687			
SRR21586222_peak_37218	chr6	34177104	34177104	+	9.50106	NA	promoter-TSS (NM_021435.3)	-promoter-TSS (NM_021435.3)	-50	NM_021435.3	Slc35b4	NM_021435			Slc35b4			
SRR21586222_peak_6532	chr11	30761134	30761134	+	9.50106	NA	Intergenic	Intergenic	-10641	NM_134013.3	Psme4	XM_017314207			Psme4			
SRR21586222_peak_24035	chr19	41444713	41444713	+	9.50106	NA	exon (XR_386711.2, exon 2 of 2)	-exon (XR_386711.2, exon 2 of 2)	369	XR_386711.2	Gm33951	XR_386711			Gm33951			
SRR21586222_peak_46918b	chr9	103000524	103000524	+	9.50106	NA	exon (XR_001779269.2, exon 1 of 3)	-exon (XR_001779269.2, exon 1 of 3)	1702	XR_379788.3	Gm31434	XR_379788			Gm31434			
SRR21586222_peak_4422	chr10	63236960	63236960	+	9.50106	NA	Intergenic	Intergenic	-6791	XR_380431.4	Herc4	XR_003948784			Herc4			
SRR21586222_peak_40122	chr7	29965335	29965335	+	9.50106	NA	promoter-TSS (LOC115486460)	-promoter-TSS (LOC115486460)	-229	LOC115486460	LOC115486460	LOC115486460			LOC115486460			NA
SRR21586222_peak_39824	chr7	25281954	25281954	+	9.50018	NA	promoter-TSS (NM_027882.4)	-promoter-TSS (NM_027882.4)	-225	NM_027882.4	Cic	NM_001302811			Cic			
SRR21586222_peak_32398	chr4	123643044	123643044	+	9.50018	NA	intron (XM_030253097.1, intron 2 of 93)	-intron (NM_001199136.1, intron 1 of 97)	4835	Gm35241	Gm35241	Gm35241			Gm35241			NA
SRR21586222_peak_2417	chr1	152810055	152810055	+	9.49947	NA	intron (XM_006529236.4, intron 3 of 16)	-intron (NM_010877.5, intron 2 of 15)	9835	XM_006529236.4	Ncf2	XM_006529236			Ncf2			
SRR21586222_peak_27780	chr2	176289750	176289750	+	9.49947	NA	Intergenic	Intergenic	30172	XR_390305.3	Gm11009	XR_390305			Gm11009			
SRR21586222_peak_44269	chr8	105596838	105596838	+	9.49947	NA	intron (XM_006531462.4, intron 1 of 21)	-intron (XM_006531462.4, intron 1 of 21)	1677	XM_006531462.4	Ripor1	XM_006531461			Ripor1			
SRR21586222_peak_39615	chr7	16755559	16755559	+	9.49947	NA	Intergenic	Intergenic	17115	NM_198613.2	Ap2s1	NM_198613			Ap2s1			
SRR21586222_peak_20563	chr17	45873563	45873563	+	9.49947	NA	Intergenic	Intergenic	7889	NR_152136.1	4930542M03Rik	NR_152136			4930542M03Rik			
SRR21586222_peak_39385	chr7	4813623	4813623	+	9.4993	NA	Intergenic	Intergenic	-1283	NM_133777.2	Ube2s	NM_133777			Ube2s			
SRR21586222_peak_23220	chr19	5389815	5389815	+	9.49783	NA	TTS (NM_001373978.1)	-TTS (NM_001373978.1)	-1112	NM_016882.3	Sart1	NM_016882			Sart1			
SRR21586222_peak_12766c	chr13	85036993	85036993	+	9.49783	NA	Intergenic	Intergenic	-11557	Gm4066	Gm4066	Gm4066			Gm4066			NA
SRR21586222_peak_20392b	chr17	36844755	36844755	+	9.49783	NA	intron (XM_006524214.3, intron 2 of 8)	-intron (NM_001025599.3_4, intron 2 of 9)	-2403	XR_003952436.1	Gm25973	XR_003952436			Gm25973			
SRR21586222_peak_15449b	chr15	3921062	3921062	+	9.49667	NA	Intergenic	Intergenic	-8919	Gm17873	Gm17873	Gm17873			Gm17873			NA
SRR21586222_peak_47512	chrUn_GL456390	19497	19497	+	9.49667	NA	NA	NA	NA	NA								
SRR21586222_peak_24483	chr2	5064279	5064279	+	9.49667	NA	promoter-TSS (NM_001356487.1)	-promoter-TSS (NM_001356487.1)	120	XM_011238987.3	Optn	XM_011238988			Optn			
SRR21586222_peak_41739	chr7	119037570	119037570	+	9.49667	NA	Intergenic	Intergenic	-42359	NM_022420.2	Gprc5b	NM_001195774			Gprc5b			
SRR21586222_peak_26554b	chr2	126707472	126707472	+	9.49667	NA	exon (NM_001252580.1, exon 1 of 19)	-exon (NM_001252580.1, exon 1 of 19)	144	NM_001252580.1	Usp8	NM_001252580			Usp8			
SRR21586222_peak_4565	chr10	70470949	70470949	+	9.49667	NA	intron (XM_030245285.1, intron 4 of 13)	-intron (NM_001143776.1, intron 3 of 13)	30039	NM_001143776.1	Fam13c	XM_017314101			Fam13c			
SRR21586222_peak_16733	chr15	78548380	78548380	+	9.49667	NA	intron (XM_011245531.2, intron 1 of 3)	-intron (XM_011245531.2, intron 1 of 3)	985	XM_011245531.2	Sstr3	NM_001356961			Sstr3			
SRR21586222_peak_294	chr1	18246467	18246467	+	9.49667	NA	Intergenic	Intergenic	-8991	NM_001039123.2	Defb18	NM_001039123			Defb18			
SRR21586222_peak_43434b	chr8	69271245	69271245	+	9.49667	NA	promoter-TSS (XM_011242280.3)	-promoter-TSS (XM_011242280.3)	46	XM_011242280.3	D130040H23Rik	XM_011242277			D130040H23Rik			
SRR21586222_peak_29582a	chr3	97767895	97767895	+	9.49667	NA	exon (NM_178080.4, exon 1 of 17)	-exon (NM_178080.4, exon 1 of 17)	119	NR_110360.1	Pde4dip	NR_110360			Pde4dip			
SRR21586222_peak_31540c	chr4	69721876	69721876	+	9.49627	NA	Intergenic	Intergenic	29921	Gm11221	Gm11221	Gm11221			Gm11221			NA
