PeakID (cmd=annotatePeaks.pl ../chip_output/macs2_output/SRR21586220_summits.bed mm10 -gtf ../chip_output/tmp/mm10.ncbiRefSeq.gtf)	Chr	Start	End	Strand	Peak Score	Focus Ratio/Region Size	Annotation	Detailed Annotation	Distance to TSS	Nearest PromoterID	Entrez ID	Nearest Unigene	Nearest Refseq	Nearest Ensembl	Gene Name	Gene Alias	Gene Description	Gene Type
SRR21586220_peak_36180	chr6	116346308	116346308	+	5.82871	NA	intron (XM_011241470.3, intron 1 of 5)	-intron (NM_001302383.1, intron 2 of 7)	-3295	XM_006506641.4	Marchf8	XM_006506648			Marchf8			
SRR21586220_peak_35014	chr6	47426243	47426243	+	5.82871	NA	Intergenic	Intergenic	6577	Gm18584	Gm18584	Gm18584			Gm18584			NA
SRR21586220_peak_27870	chr3	120927981	120927981	+	5.82871	NA	Intergenic	Intergenic	6730	XR_867591.1	Gm40133	XR_867591			Gm40133			
SRR21586220_peak_2327	chr1	156403563	156403563	+	5.82871	NA	intron (XM_030243584.1, intron 3 of 24)	-intron (NM_001346967.1, intron 4 of 25)	16362	XM_030243584.1	Axdnd1	XM_030243584			Axdnd1			
SRR21586220_peak_23557	chr2	46715567	46715567	+	5.82871	NA	Intergenic	Intergenic	-108484	Gm25264	Gm25264	Gm25264			Gm25264			NA
SRR21586220_peak_37117	chr7	13897246	13897246	+	5.82871	NA	Intergenic	Intergenic	48518	Tmem167-ps2	Tmem167-ps2	Tmem167-ps2			Tmem167-ps2			NA
SRR21586220_peak_8589	chr12	6370843	6370843	+	5.82871	NA	Intergenic	Intergenic	-88423	Gm4927	Gm4927	Gm4927			Gm4927			NA
SRR21586220_peak_32239	chr5	45621717	45621717	+	5.82871	NA	intron (NM_021416.3, intron 1 of 15)	-intron (NM_021416.3, intron 1 of 15)	-17558	NR_102378.1	9630001P10Rik	NR_102378			9630001P10Rik			
SRR21586220_peak_29531	chr4	84862745	84862745	+	5.82871	NA	Intergenic	Intergenic	-19042	XM_006538026.4	Cntln	XM_030253626			Cntln			
SRR21586220_peak_46051	chrY	89769716	89769716	+	5.82871	NA	Intergenic	Intergenic	-24166	XM_011251107.1	Gm21996	XM_011251108			Gm21996			
SRR21586220_peak_13708a	chr14	68277445	68277445	+	5.82871	NA	Intergenic	Intergenic	-110371	Gm22319	Gm22319	Gm22319			Gm22319			NA
SRR21586220_peak_15881	chr15	93189376	93189376	+	5.82871	NA	intron (XR_875583.2, intron 2 of 2)	-intron (XR_875583.2, intron 2 of 2)	-7201	Gm4335	Gm4335	Gm4335			Gm4335			NA
SRR21586220_peak_35268	chr6	63585610	63585610	+	5.82871	NA	intron (NM_008167.3, intron 2 of 15)	-intron (NM_001370966.1, intron 2 of 15)	329604	NM_001370966.1	Grid2	NM_001370966			Grid2			
SRR21586220_peak_26818	chr3	60045325	60045325	+	5.82871	NA	Intergenic	Intergenic	13537	NM_023383.1	Aadac	NM_023383			Aadac			
SRR21586220_peak_33928	chr5	136245181	136245181	+	5.82871	NA	promoter-TSS (NM_001302938.1)	-promoter-TSS (NM_001302938.1)	40	XM_006504422.2	Sh2b2	XM_030254494			Sh2b2			
SRR21586220_peak_20018	chr18	4311418	4311418	+	5.82871	NA	Intergenic	Intergenic	-16880	Gm7400	Gm7400	Gm7400			Gm7400			NA
SRR21586220_peak_44656	chrX	17908099	17908099	+	5.82871	NA	Intergenic	Intergenic	9470	Gm5123	Gm5123	Gm5123			Gm5123			NA
SRR21586220_peak_5968b	chr11	26593893	26593893	+	5.82871	NA	promoter-TSS (NM_001252447.1)	-promoter-TSS (NM_001252447.1)	27	NM_001252447.1	Vrk2	XM_030246291			Vrk2			
SRR21586220_peak_11016	chr13	42498337	42498337	+	5.82871	NA	Intergenic	Intergenic	-25537	Gm6049	Gm6049	Gm6049			Gm6049			NA
SRR21586220_peak_36015	chr6	106820666	106820666	+	5.82871	NA	Intergenic	Intergenic	-20567	XR_001785159.1	Crbn	NM_175357			Crbn			
SRR21586220_peak_14274	chr14	123101696	123101696	+	5.82871	NA	intron (XR_001781472.1, intron 1 of 3)	-intron (XR_001781472.1, intron 1 of 3)	58414	XR_001781472.1	Gm33906	XR_001781472			Gm33906			
SRR21586220_peak_32237	chr5	45534347	45534347	+	5.82871	NA	intron (NM_021416.3, intron 12 of 15)	-intron (NM_021416.3, intron 12 of 15)	14118	NM_025895.4	Med28	NM_025895			Med28			
SRR21586220_peak_13092	chr14	35275448	35275448	+	5.82871	NA	intron (XM_011244962.3, intron 5 of 16)	-intron (NM_008166.2, intron 5 of 15)	141729	XR_874524.2	Gm41133	XR_874524			Gm41133			
SRR21586220_peak_10601	chr13	17531586	17531586	+	5.82871	NA	intron (XM_011244290.3, intron 8 of 13)	-intron (NM_138654.3, intron 8 of 13)	90796	XR_003950770.1	Gm24873	XR_003950770			Gm24873			
SRR21586220_peak_45685	chrX	139610334	139610334	+	5.82871	NA	promoter-TSS (NM_023270.5)	-promoter-TSS (NM_023270.5)	-286	NM_023270.5	Rnf128	NM_001254761			Rnf128			
SRR21586220_peak_40782	chr8	69256676	69256676	+	5.82871	NA	Intergenic	Intergenic	-14384	XM_011242277.3	D130040H23Rik	NM_001384124			D130040H23Rik			
SRR21586220_peak_34460	chr6	5525591	5525591	+	5.82871	NA	Intergenic	Intergenic	-29313	NM_013743.2	Pdk4	NM_013743			Pdk4			
SRR21586220_peak_28315	chr3	153636604	153636604	+	5.82871	NA	intron (XM_030252509.1, intron 1 of 5)	-intron (NM_011372.2, intron 1 of 4)	41085	XR_003954692.1	Gm52633	XR_003954693			Gm52633			
SRR21586220_peak_14647	chr15	27681749	27681749	+	5.82871	NA	promoter-TSS (NM_001242423.1)	-promoter-TSS (NM_001242423.1)	-146	XR_383826.4	Otulinl	NM_001242424			Otulinl			
SRR21586220_peak_14152	chr14	115948629	115948629	+	5.82871	NA	intron (XM_017315745.2, intron 6 of 6)	-intron (NM_175500.4, intron 7 of 7)	176324	Gm18321	Gm18321	Gm18321			Gm18321			NA
SRR21586220_peak_11670	chr13	67128284	67128284	+	5.82871	NA	promoter-TSS (NM_172392.3)	-promoter-TSS (NM_172392.3)	56	NM_172392.3	Zfp759	XM_030247272			Zfp759			
SRR21586220_peak_3207	chr10	17605709	17605709	+	5.82871	NA	intron (XR_001779719.1, intron 3 of 3)	-intron (XR_001779719.1, intron 3 of 3)	-37340	XR_380131.2	Gm32543	XR_380128			Gm32543			
SRR21586220_peak_11325	chr13	56522566	56522566	+	5.82871	NA	promoter-TSS (NM_001346732.1)	-promoter-TSS (NM_001346732.1)	94	NM_178674.5	Fbxl21	XM_011244507			Fbxl21			
SRR21586220_peak_15752	chr15	84450656	84450656	+	5.82871	NA	intron (XR_384293.3, intron 2 of 2)	-intron (NM_001374163.1, intron 1 of 4)	-3596	NM_001163145.2	Shisal1	XM_006521443			Shisal1			
SRR21586220_peak_24324	chr2	102244719	102244719	+	5.82871	NA	intron (XR_374821.2, intron 1 of 1)	-intron (XR_374821.2, intron 1 of 1)	2244	XR_374821.2	Gm34268	XR_374821			Gm34268			
SRR21586220_peak_29098	chr4	53196306	53196306	+	5.82871	NA	Intergenic	Intergenic	22055	XR_003955407.1	Lexis1	XR_003955407			Lexis1			
SRR21586220_peak_31593	chr5	5956406	5956406	+	5.82871	NA	Intergenic	Intergenic	58618	XR_003956120.1	Gm23838	XR_003956120			Gm23838			
SRR21586220_peak_13112	chr14	37629041	37629041	+	5.82871	NA	Intergenic	Intergenic	-22242	XR_383360.1	Gm31393	XR_383360			Gm31393			
SRR21586220_peak_17453	chr16	62710546	62710546	+	5.82871	NA	Intergenic	Intergenic	-6409	Gm9816	Gm9816	Gm9816			Gm9816			NA
SRR21586220_peak_5751	chr11	19877260	19877260	+	5.82871	NA	Intergenic	Intergenic	-47182	NM_033523.4	Spred2	NM_033523			Spred2			
SRR21586220_peak_4346	chr10	78940897	78940897	+	5.82871	NA	Intergenic	Intergenic	-14310	NM_207201.1	Olfr8	NM_207201			Olfr8			
SRR21586220_peak_34366	chr5	151190377	151190377	+	5.82871	NA	promoter-TSS (NM_001163493.1_2)	-promoter-TSS (NM_001163493.1_2)	176	XM_030254505.1	Stard13	XM_006504922			Stard13			
SRR21586220_peak_27727	chr3	106673272	106673272	+	5.82871	NA	Intergenic	Intergenic	-11670	XM_006501581.4	Lrif1	XM_006501581			Lrif1			
SRR21586220_peak_7157	chr11	79576346	79576346	+	5.82871	NA	intron (XM_030245644.1, intron 57 of 57)	-intron (NM_010897.2, intron 57 of 57)	-14675	XM_006533403.2	Rab11fip4	NM_175543			Rab11fip4			
SRR21586220_peak_36288a	chr6	121696432	121696432	+	5.82871	NA	Intergenic	Intergenic	-38063	Gm7298	Gm7298	Gm7298			Gm7298			NA
SRR21586220_peak_29355	chr4	69787152	69787152	+	5.82871	NA	Intergenic	Intergenic	-66781	Gm11222	Gm11222	Gm11222			Gm11222			NA
SRR21586220_peak_14544	chr15	16739681	16739681	+	5.82871	NA	intron (NM_009869.2, intron 1 of 11)	-intron (NM_009869.2, intron 1 of 11)	10766	XM_006520020.4	Cdh9	NM_009869			Cdh9			
SRR21586220_peak_41390	chr8	94172744	94172744	+	5.82871	NA	exon (NM_008630.2, exon 1 of 3)	-exon (NM_008630.2, exon 1 of 3)	126	NM_008630.2	Mt2	NM_008630			Mt2			
SRR21586220_peak_10479	chr13	9191419	9191419	+	5.82871	NA	Intergenic	Intergenic	-8067	Gm8784	Gm8784	Gm8784			Gm8784			NA
SRR21586220_peak_12664	chr14	14804037	14804037	+	5.82871	NA	exon (XM_006518092.2, exon 1 of 36)	-exon (XM_006518092.2, exon 1 of 36)	457	XM_006518092.2	Nek10	XM_011244771			Nek10			
SRR21586220_peak_11876	chr13	84834773	84834773	+	5.82871	NA	intron (XR_873710.2, intron 2 of 2)	-intron (XR_382705.1, intron 2 of 2)	71394	XR_873708.1	Gm34196	XR_873710			Gm34196			
SRR21586220_peak_17186	chr16	38341708	38341708	+	5.82871	NA	exon (NM_001081025.1, exon 1 of 17)	-exon (NM_001081025.1, exon 1 of 17)	152	NM_001081025.1	Maats1	NM_001081025			Maats1			
SRR21586220_peak_4858	chr10	99073970	99073970	+	5.82871	NA	Intergenic	Intergenic	-9764	Gm51755	Gm51755	Gm51755			Gm51755			NA
SRR21586220_peak_29235	chr4	58643505	58643505	+	5.82871	NA	Intergenic	Intergenic	32447	Gm12579	Gm12579	Gm12579			Gm12579			NA
SRR21586220_peak_11260	chr13	54303411	54303411	+	5.82871	NA	intron (NR_155492.1, intron 1 of 2)	-intron (NM_001362218.1, intron 1 of 4)	855	NR_155492.1	Cplx2	NM_001362218			Cplx2			
SRR21586220_peak_40135	chr8	20997488	20997488	+	5.82871	NA	Intergenic	Intergenic	-28057	NM_183253.3	Defa21	NM_183253			Defa21			
SRR21586220_peak_26914	chr3	68252499	68252499	+	5.82871	NA	intron (NM_001113420.1, intron 1 of 6)	-intron (NM_001113419.2, intron 4 of 10)	58036	Gm5848	Gm5848	Gm5848			Gm5848			NA
SRR21586220_peak_44754	chrX	25014153	25014153	+	5.82871	NA	Intergenic	Intergenic	-44376	XR_003953077.1	Gm2759	XR_003953077			Gm2759			
SRR21586220_peak_22501	chr19	47854798	47854798	+	5.82871	NA	promoter-TSS (NM_010362.3)	-promoter-TSS (NM_010362.3)	118	NR_166768.1	Gm30021	NR_166768			Gm30021			
SRR21586220_peak_17643b	chr16	88527945	88527945	+	5.82871	NA	Intergenic	Intergenic	-20967	NM_181490.3	Cldn17	NM_181490			Cldn17			
SRR21586220_peak_595	chr1	42436758	42436758	+	5.82871	NA	Intergenic	Intergenic	-9114	XR_373375.1	Gm36678	XR_373375			Gm36678			
SRR21586220_peak_5947	chr11	24881847	24881847	+	5.82871	NA	Intergenic	Intergenic	44212	NR_167754.1	Gm12665	NR_167756			Gm12665			
SRR21586220_peak_45725	chrX	145287574	145287574	+	5.82871	NA	Intergenic	Intergenic	-22049	Gm6441	Gm6441	Gm6441			Gm6441			NA
SRR21586220_peak_10315	chr12	114008998	114008998	+	5.82871	NA	exon (Igh, exon 1 of 1)	-exon (Igh, exon 1 of 1)	4441	id-Ighv4-2	Ighv4-2	id-Ighv4-2			Ighv4-2			
SRR21586220_peak_14291	chr14	123880502	123880502	+	5.82871	NA	intron (XM_006518921.4, intron 6 of 9)	-intron (NM_145467.2, intron 7 of 10)	-53216	XR_003951296.1	Gm25272	XR_003951296			Gm25272			
SRR21586220_peak_22719	chr2	5249432	5249432	+	5.82871	NA	Intergenic	Intergenic	10683	XR_003954251.1	Gm23118	XR_003954251			Gm23118			
SRR21586220_peak_6227	chr11	45926875	45926875	+	5.82871	NA	Intergenic	Intergenic	18060	NM_028185.2	Lsm11	XM_011249271			Lsm11			
SRR21586220_peak_8666	chr12	13269299	13269299	+	5.82871	NA	promoter-TSS (XM_030246924.1)	-promoter-TSS (XM_030246924.1)	-22	XM_030246924.1	Nbas	XM_006515217			Nbas			
SRR21586220_peak_31534	chr4_JH584295_random	1832	1832	+	5.82871	NA	promoter-TSS (NM_025584.2)	-promoter-TSS (NM_025584.2)	-357	NM_025584.2	Cd99	NM_025584			Cd99			
SRR21586220_peak_35209	chr6	58298736	58298736	+	5.82871	NA	Intergenic	Intergenic	-8561	NM_053232.1	Vmn1r29	NM_053232			Vmn1r29			
SRR21586220_peak_11305	chr13	55379266	55379266	+	5.82871	NA	intron (NM_016758.3, intron 5 of 14)	-intron (NM_001360714.1, intron 5 of 14)	9534	NM_001360714.1	Rgs14	NM_016758			Rgs14			
SRR21586220_peak_11446a	chr13	62624172	62624172	+	5.82871	NA	promoter-TSS (NM_001324406.1)	-promoter-TSS (NM_001324406.1)	10	NM_001324406.1	6720489N17Rik	NM_173381			6720489N17Rik			
SRR21586220_peak_32617	chr5	76818964	76818964	+	5.82871	NA	intron (XR_003955936.1, intron 2 of 2)	-intron (XM_006535003.4, intron 2 of 10)	-3502	XM_030254579.1	Cracd	XM_006535008			Cracd			
SRR21586220_peak_6710	chr11	63914421	63914421	+	5.82871	NA	intron (XM_030246160.1, intron 1 of 1)	-intron (NM_018805.2, intron 1 of 1)	7857	XM_030246160.1	Hs3st3b1	XM_030246160			Hs3st3b1			
SRR21586220_peak_3501	chr10	31533702	31533702	+	5.82871	NA	intron (NM_001146349.1, intron 2 of 5)	-intron (NM_001146349.1, intron 2 of 5)	41311	Gm7909	Gm7909	Gm7909			Gm7909			NA
SRR21586220_peak_35207	chr6	58173886	58173886	+	5.82871	NA	Intergenic	Intergenic	-32161	Vmn1r-ps18	Vmn1r-ps18	Vmn1r-ps18			Vmn1r-ps18			NA
SRR21586220_peak_33771a	chr5	134043420	134043420	+	5.82871	NA	Intergenic	Intergenic	-7410	XR_868579.2	Gm40340	XR_868579			Gm40340			
SRR21586220_peak_40146	chr8	22199780	22199780	+	5.82871	NA	intron (NM_027338.2, intron 2 of 13)	-intron (NM_001368379.1, intron 2 of 12)	6947	NM_001368379.1	Vps36	NM_027338			Vps36			
SRR21586220_peak_5047	chr10	117432710	117432710	+	5.82871	NA	Intergenic	Intergenic	3092	Gm9002	Gm9002	Gm9002			Gm9002			NA
SRR21586220_peak_3554	chr10	35057340	35057340	+	5.82871	NA	Intergenic	Intergenic	-54858	XR_003949099.1	Gm26341	XR_003949099			Gm26341			
SRR21586220_peak_12257	chr13	108316673	108316673	+	5.82871	NA	intron (XM_006517613.4, intron 1 of 8)	-intron (NM_178683.4, intron 1 of 10)	288	XM_006517613.4	Depdc1b	XM_006517612			Depdc1b			
SRR21586220_peak_17427	chr16	58004978	58004978	+	5.82871	NA	Intergenic	Intergenic	79428	XR_003952004.1	LOC115488704	XR_003952004			LOC115488704			
SRR21586220_peak_61	chr1	6917253	6917253	+	5.82871	NA	intron (Gm37108, intron 1 of 1)	-intron (Gm37108, intron 1 of 1)	727	Gm37108	Gm37108	Gm37108			Gm37108			NA
SRR21586220_peak_40282	chr8	27362335	27362335	+	5.82871	NA	Intergenic	Intergenic	-6376	NM_027454.4	Chrnb3	XM_030243231			Chrnb3			
SRR21586220_peak_45899	chrX	163405762	163405762	+	5.82871	NA	Intergenic	Intergenic	-16871	XR_003953225.1	Gm26007	XR_003953225			Gm26007			
SRR21586220_peak_30715	chr4	135159065	135159065	+	5.82871	NA	intron (XM_006538506.4, intron 2 of 4)	-intron (NM_001369050.1_2, intron 2 of 4)	5589	XM_006538506.4	Runx3	NM_019732			Runx3			
SRR21586220_peak_9751	chr12	83211276	83211276	+	5.82871	NA	Intergenic	Intergenic	-56663	XR_003950211.1	Gm51988	XR_003950210			Gm51988			
SRR21586220_peak_41844	chr8	120300907	120300907	+	5.82871	NA	intron (XM_006531147.4, intron 1 of 15)	-intron (XM_006531145.4, intron 1 of 16)	-26770	XR_388103.3	Gm32968	XR_388103			Gm32968			
SRR21586220_peak_31981	chr5	30232628	30232628	+	5.82871	NA	promoter-TSS (NM_027652.3)	-promoter-TSS (NM_027652.3)	47	NR_137634.1	Selenoi	NM_027652			Selenoi			
SRR21586220_peak_2082	chr1	137156066	137156066	+	5.82871	NA	Intergenic	Intergenic	59581	XR_003949185.1	Gm25609	XR_003949185			Gm25609			
SRR21586220_peak_17813	chr16	95918108	95918108	+	5.82871	NA	intron (NR_040484.1, intron 1 of 3)	-intron (NR_040484.1, intron 1 of 3)	-3300	XR_876299.1	Gm41508	XR_876299			Gm41508			
SRR21586220_peak_44743	chrX	23521385	23521385	+	5.82871	NA	Intergenic	Intergenic	-156224	XM_030251489.1	Klhl13	XM_030251491			Klhl13			
SRR21586220_peak_9333a	chr12	63047851	63047851	+	5.82871	NA	Intergenic	Intergenic	25385	Gm5185	Gm5185	Gm5185			Gm5185			NA
SRR21586220_peak_22865	chr2	16260919	16260919	+	5.82871	NA	Intergenic	Intergenic	9872	Gm13319	Gm13319	Gm13319			Gm13319			NA
SRR21586220_peak_11535	chr13	65420551	65420551	+	5.82871	NA	promoter-TSS (XM_030247507.1)	-promoter-TSS (XM_030247507.1)	-186	XM_030247507.1	Gm31714	XM_030247506			Gm31714			
SRR21586220_peak_13530	chr14	60155629	60155629	+	5.82871	NA	Intergenic	Intergenic	3143	Gm16261	Gm16261	Gm16261			Gm16261			NA
SRR21586220_peak_28344	chr3	157423583	157423583	+	5.82871	NA	Intergenic	Intergenic	13638	Gm5983	Gm5983	Gm5983			Gm5983			NA
SRR21586220_peak_41827	chr8	119700102	119700102	+	5.82871	NA	promoter-TSS (NM_026922.1)	-promoter-TSS (NM_026922.1)	93	NM_026922.1	Atp2c2	XM_006531344			Atp2c2			
SRR21586220_peak_43184	chr9	60045679	60045679	+	5.82871	NA	intron (XM_006510907.3, intron 8 of 17)	-intron (NM_001040426.3, intron 8 of 17)	-84845	XM_011242742.1	Nr2e3	XM_006511150			Nr2e3			
SRR21586220_peak_262	chr1	16881708	16881708	+	5.82871	NA	Intergenic	Intergenic	-111570	Gm5828	Gm5828	Gm5828			Gm5828			NA
SRR21586220_peak_36618	chr6	135168039	135168039	+	5.82871	NA	exon (NM_013546.3, exon 1 of 4)	-exon (NM_013546.3, exon 1 of 4)	176	NM_013546.3	Hebp1	XM_011241224			Hebp1			
SRR21586220_peak_457	chr1	35697947	35697947	+	5.82871	NA	Intergenic	Intergenic	-63655	XR_003949195.1	Gm25634	XR_003949195			Gm25634			
SRR21586220_peak_6176	chr11	41111532	41111532	+	5.82871	NA	Intergenic	Intergenic	-30126	Hmgb1-ps1	Hmgb1-ps1	Hmgb1-ps1			Hmgb1-ps1			NA
SRR21586220_peak_7895	chr11	102665309	102665309	+	5.82871	NA	promoter-TSS (NM_001127576.2)	-promoter-TSS (NM_001127576.2)	-42	XM_006533415.2	Meioc	XM_006533415			Meioc			
SRR21586220_peak_9329	chr12	63002805	63002805	+	5.82871	NA	Intergenic	Intergenic	70431	Gm5185	Gm5185	Gm5185			Gm5185			NA
SRR21586220_peak_24403	chr2	106524637	106524637	+	5.82871	NA	Intergenic	Intergenic	-1534	NR_040637.1	Gm14015	NR_040637			Gm14015			
SRR21586220_peak_34901	chr6	39205293	39205293	+	5.82871	NA	intron (NM_001033430.4, intron 1 of 19)	-intron (NM_001033430.4, intron 1 of 19)	1480	NM_001033430.4	Kdm7a	NM_001033430			Kdm7a			
SRR21586220_peak_13219	chr14	47086976	47086976	+	5.82871	NA	intron (XM_030248082.1, intron 8 of 11)	-intron (NM_001037221.2, intron 9 of 12)	17999	NM_001310544.1	Samd4	XM_006519628			Samd4			
SRR21586220_peak_42659	chr9	34751138	34751138	+	5.82871	NA	intron (XM_006510561.4, intron 2 of 16)	-intron (NM_001190911.1, intron 1 of 16)	-36501	XM_030244529.1	Kirrel3	XM_006510557			Kirrel3			
SRR21586220_peak_40493b	chr8	41426447	41426447	+	5.82871	NA	Intergenic	Intergenic	-9309	XM_017312570.2	Frg1	XM_017312570			Frg1			
SRR21586220_peak_330	chr1	22874218	22874218	+	5.82871	NA	Intergenic	Intergenic	-24169	NR_151543.1	Gm7759	NR_151543			Gm7759			
SRR21586220_peak_17205	chr16	38945379	38945379	+	5.82871	NA	intron (Gm34258, intron 1 of 1)	-intron (Gm34258, intron 1 of 1)	17598	Gm34258	Gm34258	Gm34258			Gm34258			NA
SRR21586220_peak_39556	chr7	131381218	131381218	+	5.82871	NA	intron (XM_006507557.4, intron 3 of 4)	-intron (NM_001039534.1, intron 3 of 5)	10072	NM_001364161.1	Pstk	NM_001364161			Pstk			
SRR21586220_peak_41036	chr8	75755676	75755676	+	5.82871	NA	intron (XM_030243772.1, intron 11 of 13)	-intron (NM_001164235.1, intron 11 of 13)	-42371	Gm7901	Gm7901	Gm7901			Gm7901			NA
SRR21586220_peak_45646b	chrX	136139409	136139409	+	5.82871	NA	intron (NM_212457.3, intron 1 of 2)	-intron (NM_001359569.1, intron 1 of 2)	170	XM_030251344.1	Nxf3	NM_001024141			Nxf3			
SRR21586220_peak_45183	chrX	79717856	79717856	+	5.82871	NA	Intergenic	Intergenic	28698	XM_030251544.1	Gm52435	XM_030251544			Gm52435			
SRR21586220_peak_40267b	chr8	27206918	27206918	+	5.82871	NA	intron (XM_011242167.3, intron 1 of 9)	-intron (XM_006509211.4, intron 1 of 9)	-4371	NM_029674.1	Got1l1	XM_006509211			Got1l1			
SRR21586220_peak_29876	chr4	110959984	110959984	+	5.82871	NA	intron (XM_011240658.3, intron 5 of 7)	-intron (NM_001048189.4, intron 4 of 12)	-330097	Gm12804	Gm12804	Gm12804			Gm12804			NA
SRR21586220_peak_22821	chr2	12641492	12641492	+	5.82871	NA	Intergenic	Intergenic	-219466	Gm13321	Gm13321	Gm13321			Gm13321			NA
SRR21586220_peak_43246a	chr9	62828658	62828658	+	5.82871	NA	Intergenic	Intergenic	-10127	NM_001033175.3	Cln6	NM_001033175			Cln6			
SRR21586220_peak_28699	chr4	25817946	25817946	+	5.82871	NA	Intergenic	Intergenic	1829	XR_003955437.1	Gm24042	XR_003955437			Gm24042			
SRR21586220_peak_10107	chr12	104263026	104263026	+	5.82871	NA	promoter-TSS (NM_001199940.1)	-promoter-TSS (NM_001199940.1)	-19	XM_006516132.3	Serpina3i	XM_017315153			Serpina3i			
SRR21586220_peak_38990	chr7	104477411	104477411	+	5.82871	NA	intron (XM_006507549.4, intron 4 of 5)	-intron (NM_001167828.1, intron 4 of 6)	-12218	NM_009099.2	Trim30a	NM_001357467			Trim30a			
SRR21586220_peak_12253	chr13	108219915	108219915	+	5.82871	NA	exon (Gm32376, exon 1 of 1)	-exon (Gm32376, exon 1 of 1)	926	Gm32376	Gm32376	Gm32376			Gm32376			NA
SRR21586220_peak_9403	chr12	69446650	69446650	+	5.82871	NA	Intergenic	Intergenic	-15146	XR_872790.2	Gm40434	XR_872790			Gm40434			
SRR21586220_peak_28993	chr4	45071956	45071956	+	5.82871	NA	intron (NM_001378823.1, intron 1 of 10)	-intron (NM_001024142.1, intron 1 of 10)	12599	NM_001378822.1	Fbxo10	NM_001378819			Fbxo10			
SRR21586220_peak_4527a	chr10	81545338	81545338	+	5.82871	NA	promoter-TSS (NM_010301.4)	-promoter-TSS (NM_010301.4)	-176	NM_010301.4	Gna11	NM_010301			Gna11			
SRR21586220_peak_42437	chr9	21472287	21472287	+	5.82871	NA	intron (XR_003947776.1, intron 5 of 11)	-intron (NM_001039520.2, intron 5 of 20)	938	XM_030244047.1	Dnm2	XM_017313128			Dnm2			
SRR21586220_peak_26979a	chr3	78817574	78817574	+	5.82871	NA	Intergenic	Intergenic	-25343	XR_375737.2	Gm36341	XR_375737			Gm36341			
SRR21586220_peak_14240	chr14	121435989	121435989	+	5.82871	NA	Intergenic	Intergenic	20902	XR_383790.2	Gm33299	XR_383790			Gm33299			
SRR21586220_peak_24939	chr2	141578306	141578306	+	5.82871	NA	intron (XM_017319285.2, intron 4 of 16)	-intron (NM_001013802.3, intron 6 of 18)	-62184	XR_003954255.1	Gm25583	XR_003954255			Gm25583			
SRR21586220_peak_2956	chr1	193487133	193487133	+	5.82871	NA	Intergenic	Intergenic	8330	XR_373910.3	Gm31753	XR_373910			Gm31753			
SRR21586220_peak_34790	chr6	34476204	34476204	+	5.82871	NA	promoter-TSS (NM_001363708.1)	-promoter-TSS (NM_001363708.1)	-152	NM_001363710.1	Bpgm	NM_001363710			Bpgm			
SRR21586220_peak_4936	chr10	110688290	110688290	+	5.82871	NA	Intergenic	Intergenic	40296	XR_380778.2	Gm36751	XR_380778			Gm36751			
SRR21586220_peak_644	chr1	45205287	45205287	+	5.82871	NA	Intergenic	Intergenic	27220	Gm5268	Gm5268	Gm5268			Gm5268			NA
SRR21586220_peak_42161	chr9	6922053	6922053	+	5.82871	NA	Intergenic	Intergenic	-215607	XR_003948547.1	Gm23097	XR_003948547			Gm23097			
SRR21586220_peak_38386	chr7	65770464	65770464	+	5.82871	NA	Intergenic	Intergenic	-14348	Gm7551	Gm7551	Gm7551			Gm7551			NA
SRR21586220_peak_32655	chr5	81519413	81519413	+	5.82871	NA	intron (XM_030254567.1, intron 9 of 28)	-intron (NM_001347367.2, intron 9 of 27)	113859	Gm46946	Gm46946	Gm46946			Gm46946			NA
SRR21586220_peak_40495	chr8	42242529	42242529	+	5.82871	NA	Intergenic	Intergenic	-4307	Gm6180	Gm6180	Gm6180			Gm6180			NA
SRR21586220_peak_19015	chr17	40697148	40697148	+	5.82871	NA	Intergenic	Intergenic	-29972	NM_001038500.2	Esp1	NM_001038500			Esp1			
SRR21586220_peak_27014	chr3	81616588	81616588	+	5.82871	NA	Intergenic	Intergenic	-13037	XR_003954702.1	Gm52636	XR_003954702			Gm52636			
SRR21586220_peak_15901	chr15	95729036	95729036	+	5.82871	NA	Intergenic	Intergenic	13976	Gm8843	Gm8843	Gm8843			Gm8843			NA
SRR21586220_peak_33068a	chr5	109122996	109122996	+	5.82871	NA	Intergenic	Intergenic	-25132	NM_001104623.1	Vmn2r12	XM_017321058			Vmn2r12			
SRR21586220_peak_38302b	chr7	57590928	57590928	+	5.82871	NA	promoter-TSS (NM_008071.3)	-promoter-TSS (NM_008071.3)	88	XM_030241988.1	Gabra5	NM_001362161			Gabra5			
SRR21586220_peak_5694	chr11	15778641	15778641	+	5.82871	NA	Intergenic	Intergenic	296314	Gm12010	Gm12010	Gm12010			Gm12010			NA
